"HEROP_ID","FIPS","SocEcAdvIn","LimMobInd","UrbCoreInd","MicaInd"
"140US55039041300","55039041300",1.13,0.34,-0.5,0
"140US55039041500","55039041500",0.97,-0.05,-0.33,0.26
"140US55039042000","55039042000",2.76,0.45,0.18,-0.3
"140US55059002300","55059002300",1.35,-1.2,-0.15,0.2
"140US55117010400","55117010400",2.25,0.67,-0.17,-0.14
"140US55117010501","55117010501",1.98,0.45,-0.11,0.4
"140US55115100600","55115100600",-0.17,-0.27,-1.03,0.23
"140US55125950500","55125950500",1.49,-1.53,-0.44,-0.85
"140US55003940000","55003940000",-1.81,-0.25,-1.15,1.46
"140US55119960400","55119960400",1.8,0.03,-0.23,0.24
"140US55003950700","55003950700",1.52,-1,-0.57,-0.36
"140US55005000300","55005000300",1.1,-0.15,-0.3,-0.33
"140US55005000400","55005000400",0.82,0.09,-0.12,-0.08
"140US55117010700","55117010700",2.78,1.23,-0.31,0.21
"140US55117010800","55117010800",2.97,0.96,-0.45,-0.14
"140US55117011200","55117011200",1.93,0.15,-0.25,0.34
"140US55119960100","55119960100",1.2,-0.17,-0.52,-0.02
"140US55121100500","55121100500",1.42,0.3,-0.18,-0.08
"140US55121100800","55121100800",1.68,-0.4,-0.28,0.14
"140US55123960500","55123960500",0.8,-0.13,-0.94,-0.22
"140US55135100400","55135100400",1.83,-0.11,-0.46,-0.09
"140US55001950201","55001950201",2.07,-1.96,-0.45,-1.4
"140US55137960600","55137960600",2.95,-1.41,-0.36,-1.86
"140US55137960800","55137960800",0.61,-0.25,-0.44,-0.23
"140US55139000800","55139000800",1.13,-0.08,-0.57,0.86
"140US55005001001","55005001001",0.77,0.9,-0.94,-0.41
"140US55009000700","55009000700",0.58,0.14,-0.74,0.22
"140US55009001400","55009001400",-0.26,1.17,-0.53,-0.65
"140US55009001701","55009001701",-1.84,0.54,0.15,-0.33
"140US55115101000","55115101000",1.65,0.53,-0.3,0.42
"140US55115101100","55115101100",2.34,1.03,-0.57,0.28
"140US55117000300","55117000300",1.6,0.23,0.07,-0.3
"140US55117001000","55117001000",0.95,0,-0.31,0.03
"140US55117001100","55117001100",1.37,0.28,-0.41,0.15
"140US55091950200","55091950200",1.87,-0.69,-0.11,-0.43
"140US55093960100","55093960100",1.71,-0.28,-0.14,0.08
"140US55093960300","55093960300",1.3,-0.04,0.58,0.72
"140US55009001802","55009001802",1.68,0.83,-0.39,0.75
"140US55009002002","55009002002",0.47,1.38,-0.05,0.5
"140US55009010201","55009010201",0.67,-0.8,0.95,0.66
"140US55009010300","55009010300",1.71,0.96,-0.22,0.92
"140US55009020100","55009020100",2.82,0.53,-0.26,-0.23
"140US55009020702","55009020702",1.83,1.88,-0.84,1.08
"140US55135100700","55135100700",0.42,-0.46,-0.62,0.13
"140US55005000900","55005000900",1.57,0.22,-0.77,-0.14
"140US55137960200","55137960200",1.92,-1.75,-0.29,-1.16
"140US55141010900","55141010900",2.01,0.42,-0.54,0.08
"140US55001950202","55001950202",1.7,-2.54,-0.28,-1.63
"140US55113100400","55113100400",2.22,-0.9,-0.2,-1.05
"140US55113940000","55113940000",-2.67,-1.07,-0.84,1.12
"140US55115100500","55115100500",1.12,-0.38,-0.64,0.05
"140US55073002300","55073002300",1.28,1.05,-1.02,-0.32
"140US55041950100","55041950100",1.93,-1.44,-0.46,-1.18
"140US55073001102","55073001102",1.87,0.89,-0.56,0.62
"140US55073001300","55073001300",2.9,0.64,-0.25,0.06
"140US55073001500","55073001500",2.65,0.36,-0.14,-0.14
"140US55073001600","55073001600",2.37,0.83,-0.67,0.01
"140US55049950400","55049950400",1.65,-0.37,0.08,0.24
"140US55073001800","55073001800",2.49,0.43,-0.34,-0.13
"140US55073001000","55073001000",2.24,0.42,-0.84,0.05
"140US55059000300","55059000300",-1.38,-0.69,-0.4,1.07
"140US55059000601","55059000601",1.37,-0.17,0.34,0.08
"140US55059001300","55059001300",-1.79,-0.14,-1.21,2.03
"140US55059001700","55059001700",-1.34,-0.26,-1.16,1.43
"140US55059001800","55059001800",-1.2,-0.21,0.16,1.64
"140US55043960400","55043960400",1.23,-0.12,-0.53,-0.49
"140US55041950300","55041950300",0.46,-0.38,-0.4,-0.26
"140US55007960300","55007960300",1.7,-0.5,-0.39,0.05
"140US55009000302","55009000302",0.95,-0.84,0.28,0.1
"140US55009000600","55009000600",1.83,0.22,-1.28,-0.2
"140US55039042100","55039042100",2.64,0.04,-0.41,-0.64
"140US55139001801","55139001801",2.67,1.3,-0.53,0.86
"140US55001950700","55001950700",1.84,-1.25,-0.69,-0.53
"140US55111000200","55111000200",2.01,-0.12,-0.46,-0.44
"140US55133201202","55133201202",2.83,0.39,1.02,-0.16
"140US55133201300","55133201300",2.87,0.78,0.63,-0.08
"140US55133201504","55133201504",2.84,1.04,0,0.48
"140US55133201600","55133201600",2.72,0.62,-0.22,-0.01
"140US55133201703","55133201703",2.67,0.92,-0.12,0.39
"140US55133201704","55133201704",2.74,1.74,-0.37,0.72
"140US55111000800","55111000800",2.09,0.28,-0.3,0.02
"140US55133202002","55133202002",2.71,0.25,-0.84,0
"140US55133202301","55133202301",2.13,1.15,-0.19,0.52
"140US55133202400","55133202400",1.78,0.79,-0.24,0.14
"140US55133202901","55133202901",1.3,0.17,0.43,0.79
"140US55099970400","55099970400",2.78,-0.53,-0.03,-0.96
"140US55127000200","55127000200",2.35,0.2,-0.17,-0.33
"140US55127000302","55127000302",1.95,0.48,-0.36,0.09
"140US55127000502","55127000502",0.12,-0.26,0.03,0.93
"140US55127000800","55127000800",1.86,0.26,-0.28,-0.29
"140US55127001502","55127001502",0.26,0.02,0.21,-0.12
"140US55131420106","55131420106",1.49,0.57,-1.15,0.79
"140US55095960600","55095960600",1.8,-0.94,-0.72,-0.22
"140US55095960800","55095960800",1.76,0.8,-0.63,0.48
"140US55133203403","55133203403",3.07,0.93,-0.42,0.19
"140US55133203404","55133203404",0.73,-0.22,-0.57,0.76
"140US55133203601","55133203601",1.92,-0.04,0.14,0.67
"140US55133203703","55133203703",3.15,1.72,-0.12,0.85
"140US55131420401","55131420401",1,0.26,0.6,1.31
"140US55133204003","55133204003",2.47,-0.32,-0.3,-0.1
"140US55099970500","55099970500",1.26,-1.5,-0.08,-0.07
"140US55099970700","55099970700",1.44,-0.84,-0.41,-0.42
"140US55101000700","55101000700",0.05,0.16,-0.29,0.8
"140US55101000800","55101000800",0.27,-0.14,-0.36,0.27
"140US55101000903","55101000903",2.31,-0.04,0.16,-0.06
"140US55133204100","55133204100",2.86,1.48,0.37,0.66
"140US55133204302","55133204302",1.78,0.04,-0.23,0.6
"140US55133204501","55133204501",2.8,0.86,-0.24,0.18
"140US55095960300","55095960300",1.48,-0.3,-0.5,-0.17
"140US55097960500","55097960500",2.29,0.38,-0.39,0.31
"140US55097960701","55097960701",2.02,0.97,-0.33,0.24
"140US55097960702","55097960702",1.96,0.37,0.38,0.5
"140US55101001100","55101001100",1.42,-0.09,-0.95,0.12
"140US55101001202","55101001202",-1.98,-0.2,-0.14,0.63
"140US55071000600","55071000600",0.87,-0.79,-0.3,-0.33
"140US55071000800","55071000800",0.81,-0.25,-0.46,0.5
"140US55071005200","55071005200",2.52,-0.67,0.08,-0.44
"140US55071010300","55071010300",1.81,0.38,-0.63,0.14
"140US55071010600","55071010600",2.37,0.72,-0.34,-0.12
"140US55073000200","55073000200",0.09,0.52,-0.85,1.38
"140US55133203000","55133203000",0.54,-1.03,1.14,0.11
"140US55133203103","55133203103",0.91,0.33,-0.4,0.39
"140US55133203304","55133203304",2.33,0.8,0,0.95
"140US55095960900","55095960900",2.12,0.58,-0.44,-0.12
"140US55101000500","55101000500",-4.99,-0.15,-0.28,1.57
"140US55073000602","55073000602",-1.16,0,-0.44,0.05
"140US55073000800","55073000800",2.02,0.44,-0.7,0.33
"140US55109120300","55109120300",2.45,0.76,-0.14,0.56
"140US55131430100","55131430100",2.51,1.02,-0.18,0.31
"140US55131440104","55131440104",2.11,0.5,0.05,0.27
"140US55133200803","55133200803",3.25,0.08,0.22,-0.42
"140US55135101100","55135101100",0.7,-0.49,-0.96,0.36
"140US55137960400","55137960400",0.98,-0.85,-0.37,-1.23
"140US55115100100","55115100100",2.19,0.16,-0.07,-0.31
"140US55139003702","55139003702",2.53,0.8,-0.38,0.21
"140US55111000900","55111000900",1.09,0.21,-0.7,-0.56
"140US55111001002","55111001002",-0.11,-0.26,-0.46,0.32
"140US55129950300","55129950300",1.46,-0.98,-0.6,-0.5
"140US55107960100","55107960100",1.56,-1.08,-0.6,-0.34
"140US55113100300","55113100300",0.93,0.17,-0.49,0.51
"140US55101001400","55101001400",0.86,-0.57,-0.36,0.33
"140US55101001601","55101001601",2.49,0.08,-0.34,-0.18
"140US55101001701","55101001701",0.44,-0.42,-0.22,0.58
"140US55101001801","55101001801",1.04,0.14,-0.9,0.56
"140US55101002100","55101002100",2.12,0.34,-0.63,0.07
"140US55109120501","55109120501",0.39,0.23,-0.89,0.81
"140US55107960300","55107960300",1.29,-1.33,-0.57,-0.2
"140US55109120202","55109120202",2.66,2.29,-0.77,0.68
"140US55003950600","55003950600",1.54,-0.85,-0.84,-0.41
"140US55109120600","55109120600",1.59,0.94,-1.12,0.69
"140US55109120901","55109120901",1.99,0.58,0.29,0.45
"140US55109120904","55109120904",2.69,1.5,-0.45,0.27
"140US55111000401","55111000401",1.45,-1.02,-0.31,-0.18
"140US55105001302","55105001302",2.29,0.65,-0.58,0.57
"140US55105001304","55105001304",1.18,-0.02,-0.42,0.74
"140US55105001900","55105001900",-0.02,0.24,-1.09,0.94
"140US55105002100","55105002100",-0.14,-0.88,-1.54,-0.08
"140US55089630100","55089630100",0.31,0.2,0.71,1.37
"140US55097961200","55097961200",1.07,0.17,-0.3,0.63
"140US55129950600","55129950600",1.69,-0.53,-0.42,-0.22
"140US55131400104","55131400104",2.38,1.05,-0.45,0.08
"140US55029100800","55029100800",1.96,-0.66,0.46,0.15
"140US55039040700","55039040700",1.76,0.08,-0.57,0.57
"140US55027961200","55027961200",1.38,0.44,-0.94,0.57
"140US55079002000","55079002000",-3.96,-0.62,0.33,2.99
"140US55127001602","55127001602",0.94,-0.02,0.4,-0.19
"140US55127001604","55127001604",1.47,0.1,0.17,0.03
"140US55079002200","55079002200",-1,0.4,-0.88,0.74
"140US55079002300","55079002300",-3.33,-2.9,-0.19,1.3
"140US55079002800","55079002800",-4.61,-1.6,0.07,2.17
"140US55079003000","55079003000",-1.95,0.06,-0.43,1.87
"140US55079003300","55079003300",-1.73,0.24,-0.72,1.82
"140US55079004000","55079004000",-4.65,-0.37,-1.24,3.87
"140US55027961400","55027961400",1.97,0.32,-0.41,0.15
"140US55027961900","55027961900",1.83,0.24,-0.86,0.16
"140US55027960200","55027960200",2.32,-0.05,-0.23,-0.16
"140US55025010600","55025010600",3.07,-0.03,0.17,-0.3
"140US55025010702","55025010702",2.68,1.39,0.4,0.36
"140US55025010903","55025010903",2.88,2.22,0.88,0.96
"140US55025011101","55025011101",0.79,-0.37,0.73,0.42
"140US55027961700","55027961700",2.31,-0.52,0.25,-0.56
"140US55029100300","55029100300",3.08,-2.68,0.79,-1.89
"140US55029100500","55029100500",3.01,-0.61,0.34,-0.66
"140US55035000301","55035000301",1.94,0.64,-0.51,-0.25
"140US55035000502","55035000502",2.12,0.92,-0.22,0.56
"140US55133200804","55133200804",2.23,0.04,0.49,0.34
"140US55133201101","55133201101",2.89,1.18,0.11,0.27
"140US55035000600","55035000600",-0.87,-0.6,-0.29,1.28
"140US55035000900","55035000900",1.04,0.07,0.3,0.37
"140US55035001200","55035001200",-0.05,-1.33,1.51,1.32
"140US55035001500","55035001500",1.7,0.71,-0.36,0.36
"140US55025003200","55025003200",-1.34,2.26,2.41,1.55
"140US55025010200","55025010200",4.42,1.42,1.6,0.26
"140US55133203802","55133203802",2.96,1.48,-0.17,0.45
"140US55133203803","55133203803",2.74,1.38,-0.52,0.28
"140US55133203901","55133203901",2.5,0.96,-0.46,0.25
"140US55023960200","55023960200",1.89,-1.07,-0.21,-0.7
"140US55025000100","55025000100",2.26,-0.08,0.83,0.41
"140US55025000300","55025000300",1.54,-0.64,2.87,0.42
"140US55101002600","55101002600",2.27,-0.13,-0.34,-0.22
"140US55101002702","55101002702",1.8,0.19,-0.41,-0.06
"140US55025010501","55025010501",0.89,1.87,-0.83,1.09
"140US55125940000","55125940000",-1.27,-1.73,-0.69,0.68
"140US55127000101","55127000101",1.09,0.25,-0.67,0.99
"140US55135100100","55135100100",1.52,-0.2,-0.87,0.17
"140US55139000900","55139000900",0.91,-0.49,-0.05,0.63
"140US55139001300","55139001300",1.71,0.1,-0.49,0.49
"140US55139001400","55139001400",1.69,-0.08,-0.71,-0.29
"140US55135100600","55135100600",2.5,0.23,-0.15,-0.29
"140US55035001700","55035001700",1.04,-0.58,1.19,0.98
"140US55025012501","55025012501",1.88,0.46,-0.37,0.87
"140US55025012502","55025012502",1.67,1.68,-0.48,1.32
"140US55025012700","55025012700",2.62,1.14,-0.25,0.41
"140US55025000408","55025000408",2.46,-5.04,2.18,-2.07
"140US55025000600","55025000600",-4.1,1.64,-0.81,0.32
"140US55025000901","55025000901",3.33,1.53,0.57,0.45
"140US55025001000","55025001000",3.01,1.22,0.6,0.5
"140US55025001401","55025001401",-4.19,1.36,0.54,-0.48
"140US55021971000","55021971000",1.88,0.41,-0.31,0.18
"140US55039040300","55039040300",-1.68,0.4,-0.01,0.51
"140US55039040400","55039040400",1.64,-0.2,-0.7,0.41
"140US55025000405","55025000405",0.66,1.26,1.46,1.44
"140US55025000407","55025000407",-0.32,0.69,-0.49,0.68
"140US55009940001","55009940001",2.04,1.31,0,0.87
"140US55009940003","55009940003",1.06,0.36,-0.28,0.58
"140US55011960200","55011960200",0.35,-1.04,-0.28,0.27
"140US55027961000","55027961000",0.57,0.07,-0.28,0.27
"140US55025002402","55025002402",-1.44,-0.2,0.81,0.7
"140US55079016600","55079016600",-5.71,-0.68,0.88,1.22
"140US55019950700","55019950700",1.49,-0.58,-0.29,-0.08
"140US55017010700","55017010700",2.53,0.59,-0.12,0.25
"140US55017010900","55017010900",0.51,-0.56,-0.7,0.19
"140US55025011505","55025011505",-0.43,0.59,-1.36,1.52
"140US55025011700","55025011700",0.95,1.19,-0.56,0.65
"140US55025011800","55025011800",0.6,0.34,-0.87,0.55
"140US55025012001","55025012001",1.79,1.94,-0.98,0.56
"140US55025012100","55025012100",2.33,0.22,-0.08,0.26
"140US55025012900","55025012900",3.22,0.84,0.11,0.05
"140US55083100800","55083100800",1.7,-0.25,-0.38,-0.38
"140US55083101000","55083101000",1.34,-1,-0.53,0.08
"140US55025013000","55025013000",2.24,1.28,-0.53,0.77
"140US55025013700","55025013700",2.13,1.28,0.01,0.94
"140US55027960300","55027960300",0.67,-0.75,-0.17,-0.07
"140US55027960700","55027960700",1.39,0.35,-0.24,0.41
"140US55019950300","55019950300",-0.21,0.64,-0.99,-0.51
"140US55077960500","55077960500",0.74,-0.18,-1.09,0.17
"140US55078940101","55078940101",-4.02,0.98,-2,1.73
"140US55025011200","55025011200",2.88,0.92,-0.36,0.3
"140US55025011401","55025011401",2.45,0.75,0.26,0.22
"140US55085970102","55085970102",2.7,-0.86,-0.03,-0.98
"140US55079017100","55079017100",-4.5,2.15,-0.25,-1.34
"140US55079017200","55079017200",-2.91,1.74,-0.61,-0.37
"140US55079017600","55079017600",-5.75,1.08,-1.66,0.79
"140US55079017900","55079017900",-0.09,-0.37,0.56,0.51
"140US55079018300","55079018300",1.28,0.78,1.08,1.28
"140US55139001803","55139001803",2.61,-0.61,0.9,-0.3
"140US55139001900","55139001900",2.68,-0.12,0.12,-0.15
"140US55139002100","55139002100",2.6,0.29,-0.16,-0.25
"140US55139002500","55139002500",0.41,-1.2,1.08,0.41
"140US55139002601","55139002601",1.45,-0.42,0.25,-0.16
"140US55139002700","55139002700",1.02,0.92,-0.91,0.58
"140US55139003200","55139003200",2.24,0.95,-0.74,0.89
"140US55139003400","55139003400",1.82,-0.24,-0.34,-0.19
"140US55139003500","55139003500",0.43,-0.67,-0.21,0.57
"140US55141010400","55141010400",2,-0.08,-0.36,0.16
"140US55043960200","55043960200",0.75,-0.88,-0.73,0.06
"140US55079016100","55079016100",-4.46,0.77,-0.36,-0.82
"140US55079016400","55079016400",-6.7,0.66,-1.05,0.04
"140US55141010500","55141010500",2.19,-0.14,-0.09,-0.33
"140US55141010700","55141010700",2.63,0.99,-0.37,0.08
"140US55141011500","55141011500",2.8,1.05,-0.42,0.37
"140US55079185500","55079185500",-6.38,-1.38,-2.17,2.99
"140US55079185900","55079185900",-3.9,0.88,-1.24,2.54
"140US55079185400","55079185400",-4.27,-0.83,-1.25,3.38
"140US55075961500","55075961500",0.92,-0.75,-0.71,0.26
"140US55077960100","55077960100",1.96,-1.71,-0.11,-1.05
"140US55045960300","55045960300",1.88,0.22,-0.54,0.2
"140US55045960500","55045960500",0.3,-0.5,-0.7,0.47
"140US55045960800","55045960800",1.58,-0.05,-0.86,0.06
"140US55047100400","55047100400",2.61,-0.47,0.29,-0.51
"140US55059002903","55059002903",0.95,0.95,-0.69,1.23
"140US55055100800","55055100800",2.01,0.34,-0.22,0.16
"140US55055101701","55055101701",2.29,0.6,-0.22,-0.01
"140US55047100500","55047100500",0.93,0.17,-0.87,-0.58
"140US55049950300","55049950300",1.84,0.14,-0.64,-0.08
"140US55055101702","55055101702",2.2,1.11,-0.02,0.17
"140US55079120203","55079120203",1.54,-0.42,1.06,0.34
"140US55079120502","55079120502",1.07,-1.11,1.23,-0.88
"140US55079130100","55079130100",2.09,0.11,0.53,0.63
"140US55079140100","55079140100",2.93,-1.53,0.99,-1.18
"140US55079150100","55079150100",1.46,0.33,0.21,0.09
"140US55079160100","55079160100",1.43,-0.14,0.41,-0.19
"140US55079160202","55079160202",1.21,0.12,-0.23,0.5
"140US55079170100","55079170100",1.51,-0.17,-0.12,0.62
"140US55079170600","55079170600",-0.7,-1.13,-0.3,1.15
"140US55079170700","55079170700",0.66,0.43,-0.84,0.06
"140US55079180400","55079180400",1.48,-1.75,0.22,-1.08
"140US55021970500","55021970500",0.47,0.38,-1.18,0.81
"140US55055100900","55055100900",2.61,0.23,-0.31,-0.34
"140US55055101202","55055101202",2.88,0.72,0.02,0.2
"140US55055101500","55055101500",0.3,-0.12,-0.24,0.39
"140US55059002905","55059002905",1.28,0.9,-0.73,0.69
"140US55059002906","55059002906",2.05,0.79,-0.57,0.81
"140US55059003002","55059003002",1.55,0.38,-0.47,0.67
"140US55063000400","55063000400",-0.27,-1.35,1.66,1.13
"140US55083100500","55083100500",1.57,-1.8,-0.67,-1.45
"140US55061960200","55061960200",2,-0.42,-0.43,-0.54
"140US55063000300","55063000300",-0.8,-2.05,2.75,1.1
"140US55079001300","55079001300",-3.22,1.48,-2.39,1.91
"140US55079001700","55079001700",-2.07,0.65,-0.99,1.38
"140US55063000600","55063000600",2.15,0.25,0.04,-0.01
"140US55063001101","55063001101",2.02,0.54,-0.7,0.58
"140US55063001200","55063001200",2.26,0.21,-0.16,0.45
"140US55057100400","55057100400",0.78,-0.98,-0.44,-0.14
"140US55057100500","55057100500",0.45,-1.54,-0.9,-0.68
"140US55079000302","55079000302",-3.5,0.83,-1.73,3.82
"140US55079000304","55079000304",0.76,0.71,-0.29,0.34
"140US55079000502","55079000502",-4.2,0.03,-1.2,2.97
"140US55079000800","55079000800",-1.46,0.18,-0.07,2.05
"140US55079001000","55079001000",-2.14,0.14,0.03,2.48
"140US55081950700","55081950700",0.13,0.47,-1.01,-0.62
"140US55079100100","55079100100",-0.26,0.08,0.3,1.89
"140US55079100300","55079100300",-0.08,-1.52,0.68,1.03
"140US55079101000","55079101000",1.36,-0.58,1.07,0.37
"140US55079101500","55079101500",-0.49,0.32,0.26,1.36
"140US55079101600","55079101600",0.78,-0.29,0.79,-0.07
"140US55079120102","55079120102",2.17,-1.3,0.77,-0.73
"140US55069960200","55069960200",0.72,-1.2,0,-0.42
"140US55025003100","55025003100",2.21,0.79,-0.36,0.3
"140US55069960500","55069960500",1.93,-0.47,-0.24,-0.6
"140US55079090200","55079090200",2.6,-0.14,0.6,-0.43
"140US55079090700","55079090700",3.12,1.52,0.18,0.69
"140US55079090900","55079090900",1.66,0.43,0.63,1.07
"140US55079091200","55079091200",2.07,-0.03,1.26,0.79
"140US55083100600","55083100600",1.68,-1.13,-0.13,-0.99
"140US55083101100","55083101100",2.11,0.44,-0.65,-0.05
"140US55079070200","55079070200",3.16,1.82,0.42,1
"140US55079080400","55079080400",0.54,-1.94,2.5,-0.03
"140US55051180300","55051180300",2.59,-2.52,0.45,-1.76
"140US55017011200","55017011200",1.68,0.48,-1.07,0.51
"140US55021970900","55021970900",2.79,0.5,-0.21,0.2
"140US55063010101","55063010101",1.69,0.66,-0.64,0.46
"140US55063010201","55063010201",2.17,0.83,-0.37,0.41
"140US55079006000","55079006000",-4.33,-0.14,-1.54,2.99
"140US55079006100","55079006100",-2.07,0.6,-1.01,2.56
"140US55079006500","55079006500",-6.55,-3.26,-1.65,3.27
"140US55079006800","55079006800",-5.11,-2.5,0.27,2.78
"140US55079007000","55079007000",-4.63,-2.72,0.7,1.66
"140US55079007300","55079007300",1.03,-0.45,1.98,1.19
"140US55009020800","55009020800",1.07,-0.17,-0.21,-0.73
"140US55009021000","55009021000",2.86,0.35,0.13,-0.09
"140US55009021200","55009021200",2.39,0.69,-0.49,0.16
"140US55009021303","55009021303",-0.18,-1.81,0.37,0.68
"140US55009021400","55009021400",1.27,1.93,-0.68,0.59
"140US55013970600","55013970600",0.89,-1.1,-0.84,-0.54
"140US55069960600","55069960600",1.9,0.25,-0.57,-0.27
"140US55069961000","55069961000",0.97,-1.1,-0.33,0.01
"140US55071000100","55071000100",1.27,-0.87,-0.17,0.1
"140US55071000500","55071000500",0.12,-0.9,-0.48,0.02
"140US55019950800","55019950800",1.72,-0.53,-0.33,-0.77
"140US55021970400","55021970400",0.7,-0.75,0.01,0.32
"140US55025001402","55025001402",-1.62,0.74,0.47,1.15
"140US55025001501","55025001501",-0.45,0.01,-0.17,0.93
"140US55025001705","55025001705",1.2,-0.16,3.11,1.11
"140US55025002200","55025002200",0.3,-1.12,-0.04,1.02
"140US55025002302","55025002302",1.83,-1.19,0.37,-0.73
"140US55025002500","55025002500",-1.16,-0.58,0.66,0.18
"140US55025003001","55025003001",2.1,0.89,-0.23,-0.31
"140US55087013300","55087013300",2.4,1.55,-0.58,0.65
"140US55089610101","55089610101",2.27,0.85,-0.39,0.43
"140US55087012602","55087012602",3.14,1.18,-0.08,0.35
"140US55087013100","55087013100",1.27,0.51,-0.5,0.56
"140US55085970601","55085970601",2.43,0.03,0.01,-0.06
"140US55079019700","55079019700",0.64,-0.09,0.37,0.62
"140US55079019900","55079019900",0.32,0.29,-0.39,1.04
